Date,Exchange_Rate,Oil_Price,SP500_Index,Coffee_Price,Exchange_Rate_Lag30,Exchange_Rate_Lag85,Interest Rate,IPC,PIB
2019-09-30,3400.699951171875,-0.7318297054617368,0.24188195515045977,-1.2272157572947295,0.4225275047469648,-1.0853205484613448,0.18537301070815831,0.2824074074074074,0.6216722876314895
2019-10-31,3387.0,-0.7543081849674178,0.29205335404276167,-1.2103703741292056,0.49407378055383777,-1.0419644256263847,0.18344469705293226,0.24999999999999997,0.6197778689999144
2019-11-30,3510.860107421875,-0.664394111037942,0.3773660196442222,-0.8608265448186702,0.5070861564663249,-1.0761929436539848,0.18157858706400382,0.2222222222222222,0.6179445606467778
2019-12-31,3283.010009765625,-0.5184881541419328,0.4514434449388219,-0.6260428020258989,0.6312117469164436,-1.142368078507345,0.17965027340877782,0.2962962962962963,0.6160501420152028
2020-01-31,3413.25,-0.8389091127169778,0.4471043829277563,-1.1956304831269833,0.5600137980029783,-1.1081395604797448,0.17772195975355176,0.37037037037037035,0.5722243188250122
2020-02-29,3500.25,-1.151156036224479,0.22330484872090717,-1.0387570190209148,0.47454840677516746,-1.0693472400484647,0.17591805343092093,0.48611111111111105,0.5312259680987041
2020-03-31,4061.550048828125,-2.2865252040799344,-0.08160846021394193,-0.839769695373506,0.5130274623930832,-1.0282730184153446,0.1728078701160402,0.43981481481481477,0.48740014490851363
2020-04-30,3919.0,-2.1831240268563747,0.18883161026381196,-1.153516784236655,0.6169163839713456,-1.0174339877066045,0.13548567033747178,0.24999999999999997,0.034231203618294445
2020-05-31,3698.260009765625,-1.7719715752544247,0.2976215316469363,-1.3293414449735736,0.6197057230825842,-0.8297476138552639,0.0885219022827731,0.027777777777777762,-0.4340433690482649
2020-06-30,3743.75,-1.5341080746387417,0.3438002684659323,-1.250378259554208,0.32557005000067063,-0.7995124229308838,0.06592123686130669,0.0,-0.887212310338483
2020-07-31,3720.35009765625,-1.4462376264062153,0.48472059663408285,-0.8524039335614141,0.4551347155195057,-0.8959227487086241,0.04540345178101787,0.1759259259259259,-0.640194245296074
2020-08-31,3743.75,-1.3653150066417123,0.6737828631289513,-0.6239369885605729,0.38958524640539816,-0.7453172693871836,0.022403694916429823,0.17129629629629628,-0.39317618025366513
2020-09-30,3885.199951171875,-1.542282109706285,0.5605137085971563,-1.0208587291227276,0.19712084772993346,-0.875385637892064,0.0,0.32407407407407407,-0.15412643989004388
2020-10-31,3859.5,-1.6849185461193277,0.48376356610836535,-1.1587809965979459,0.37782827739026653,-0.7902706116424746,0.0018339939655682425,0.14814814814814814,0.009223307638586052
2020-11-30,3605.14990234375,-1.27090520562975,0.7738614302633571,-0.8155544470323768,0.4091106201840685,-0.7647134296028236,0.003608826835472978,0.10648148148148147,0.16730370847274412
2020-12-31,3420.25,-1.0988424612430028,0.8847631828949396,-0.6565751694609823,0.43142533307397746,-0.7820558230263291,0.005442820801041248,0.3518518518518518,0.3306534560013741
2021-01-31,3558.260009765625,-0.9320927071294202,0.8502569156065697,-0.7681765357807573,0.6224950621938228,-0.5102814455976628,0.007276814766609491,0.3657407407407407,0.42639792544864263
2021-02-28,3608.699951171875,-0.5131751638687683,0.9301993751961914,-0.4754861357117605,0.7153801907962676,-0.5376642600197429,0.00893332544518724,0.4722222222222222,0.5128768010784337
2021-03-31,3728.25,-0.6190283645244893,1.0636211516884078,-0.7565952043255122,0.7337897608313431,-0.7795457874147838,0.010767319410755483,0.412037037037037,0.6086212705257023
2021-04-30,3713.360107421875,-0.46740062985322517,1.2354345138406568,-0.4102100952129659,0.8524759357172481,-0.8229019102497439,0.012542152280660246,0.44907407407407396,0.5533937038426244
2021-05-31,3706.25,-0.37013009586038664,1.2543580202079692,0.061463525139926534,0.8400635128704351,-0.8867951439012641,0.01437614624622846,0.6388888888888888,0.49632521827011017
2021-06-30,3765.75,-0.14534498899007273,1.3313969635751017,-0.0017070231955660653,0.7954340870906172,-0.9575340811583043,0.016150979116133224,0.15277777777777776,0.4410976515870323
2021-07-31,3845.85009765625,-0.09630077858481167,1.4120404802480615,0.42364127133634594,0.7968287566462365,-0.861694230681024,0.017984973081701466,0.32407407407407407,0.5955931975873527
2021-08-31,3815.0,-0.2328068056272601,1.5171515134549902,0.7163313501033187,0.8024074348687137,-0.860553280080104,0.01981896704726971,0.3842592592592592,0.7500887435876721
2021-09-30,3834.25,-0.006795648064177619,1.339679144412561,0.7279126815585638,0.6880445313079304,-0.6691017135352487,0.021593799917174444,0.3518518518518518,0.8996005622976596
2021-10-31,3777.75,0.23270269074636438,1.5853717588717613,0.9374282692775427,1.0040767888094646,-0.5061739120133937,0.0624741170206472,0.18055555555555552,1.0195807014322908
2021-11-30,4033.25,-0.3317121778149576,1.5537116101417752,1.5543940222812587,0.9781357988767467,-0.07329736544530129,0.0905953578260269,0.40740740740740733,1.1356905134980626
2021-12-31,4068.25,-0.03703937513531182,1.7180183648055838,1.403837677269144,0.8961291609072319,0.3591229123033802,0.1315461048052895,0.5138888888888888,1.255670652632694
2022-01-31,3912.49755859375,0.511844998295104,1.5112695619537055,1.5933493222756219,1.2294551847002468,0.25027633639656893,0.19582322664615748,0.949074074074074,1.2706142999107195
2022-02-28,3853.7451171875,0.9115537384397927,1.3944534331755012,1.5754508717264228,1.128760110883632,0.6945623889738614,0.23646295529393202,0.9305555555555555,1.2841117877747417
2022-03-31,3749.389892578125,1.1943745098803407,1.5235280918441458,1.4101544750610742,1.2556750404449892,0.5371112060469008,0.28145694058253956,0.6388888888888888,1.2990554350527672
2022-04-30,3971.550048828125,1.2528183383256597,1.1948158988133293,1.3290857974784065,1.0478692766577122,0.23133644500033976,0.36437509661388606,0.7546296296296295,1.3536251766791156
2022-05-31,3930.159912109375,1.804563600643703,1.1949971545947153,1.51228032339093,1.124924769605679,0.7356366106069815,0.4331302135715553,0.5648148148148148,1.4100139096930095
2022-06-30,4107.52001953125,1.476377394503205,0.9089412943646289,1.5617640481078756,0.9630034980000785,0.9615448295891422,0.49844406318405005,0.412037037037037,1.464583651319358
2022-07-31,4373.580078125,1.2802014883226691,1.19346292510294,1.2164315244259685,1.190962509262452,1.5183287228381042,0.6270350939802629,0.5509259259259259,1.4943072611054657
2022-08-31,4411.919921875,0.7276386510004449,1.0488635073632813,1.6775767200562788,2.0342493198694687,1.8526272489076654,0.6747914571377862,0.648148148148148,1.5240308708915735
2022-09-30,4526.9501953125,0.3790174351444639,0.7441564272285867,1.3080289480332423,1.7581047478568455,1.4316164771681839,0.718334023546116,0.6064814814814814,1.552795654555548
2022-10-31,4833.259765625,0.6597945808880625,0.9803790312963121,0.38468597134198257,1.8710869421773857,1.413361267553464,0.8054191563627757,0.5092592592592592,1.5188026748168264
2022-11-30,4809.33984375,0.2756163358742799,1.1520687367265936,0.1741174768903406,1.6782599157976401,2.005743042393044,0.8587365846178736,0.5324074074074073,1.485906242811611
